Order ID,Consumer,Home Office,Corporate,Date of Sale,Order Quantity
US-2023-116911,0,0,1,2017-12-22,7
US-2023-160479,1,0,0,2017-02-13,3
US-2023-128678,1,0,0,2017-02-13,4
US-2023-149797,0,0,1,2017-02-13,1
US-2023-149370,1,0,0,2014-07-02,2
US-2023-123337,0,0,1,2014-07-02,1
US-2023-162159,0,1,0,2015-02-21,4
US-2023-134369,0,1,0,2015-11-13,3
US-2023-159730,0,1,0,2015-11-13,7
US-2023-152415,1,0,0,2015-11-13,3
US-2023-164091,0,0,1,2015-11-13,2
US-2023-105900,0,0,1,2017-04-16,4
US-2023-109806,0,0,1,2017-04-16,2
US-2023-111416,1,0,0,2016-02-25,5
US-2023-148957,0,1,0,2014-11-04,2
US-2023-131093,1,0,0,2015-06-20,6
US-2023-134208,1,0,0,2015-06-20,3
US-2023-133935,0,0,1,2017-08-07,1
US-2023-120355,1,0,0,2014-05-12,3
US-2023-145905,1,0,0,2015-11-22,4
US-2023-157511,1,0,0,2015-12-04,3
US-2023-140928,0,0,1,2014-06-08,3
US-2023-106075,1,0,0,2014-08-08,11
US-2023-111409,1,0,0,2014-05-26,2
US-2023-110086,1,0,0,2015-04-17,2
US-2023-156097,0,1,0,2015-04-17,3
US-2023-168354,0,1,0,2015-04-17,5
US-2023-120250,0,1,0,2015-04-17,5
US-2023-102932,0,1,0,2015-04-17,2
US-2023-168557,0,0,1,2016-06-11,3
US-2023-114888,0,1,0,2016-03-11,4
US-2023-130267,1,0,0,2016-03-11,4
US-2023-158610,1,0,0,2014-05-26,5
US-2023-142370,1,0,0,2017-10-12,1
US-2023-166772,0,1,0,2017-10-12,5
US-2023-134516,0,0,1,2017-06-22,3
US-2023-145611,1,0,0,2017-06-22,5
US-2023-100244,0,0,1,2017-06-22,2
US-2023-126284,1,0,0,2017-01-15,1
CA-2023-153738,1,0,0,2017-01-15,8
US-2023-125724,0,0,1,2015-04-02,2
US-2023-119641,0,0,1,2015-04-02,7
US-2023-155404,0,1,0,2015-04-02,3
US-2023-120257,1,0,0,2016-09-03,5
US-2023-109743,0,0,1,2017-12-10,3
US-2023-116232,1,0,0,2016-11-22,3
US-2023-166653,0,1,0,2017-11-11,2
US-2023-151974,0,1,0,2016-10-21,3
US-2023-157728,1,0,0,2015-12-21,7
US-2023-158617,1,0,0,2015-07-17,2
US-2023-135965,0,1,0,2017-04-30,8
CA-2023-125724,0,0,1,2017-04-30,3
US-2023-149979,1,0,0,2017-05-06,4
US-2023-159009,0,0,1,2017-11-20,10
US-2023-129469,0,0,1,2016-11-11,2
US-2023-124016,0,1,0,2016-11-05,2
US-2023-101742,0,1,0,2016-10-09,4
US-2023-106656,0,0,1,2015-09-21,4
US-2023-110730,0,0,1,2015-09-21,2
US-2023-100944,0,0,1,2014-12-02,5
US-2023-134488,1,0,0,2014-12-02,7
US-2023-147340,0,0,1,2014-12-02,5
US-2023-108875,0,1,0,2014-09-21,2
US-2023-154235,1,0,0,2014-09-21,3
US-2023-141551,1,0,0,2014-09-21,1
US-2023-132479,0,0,1,2014-04-12,14
US-2023-155187,0,0,1,2014-04-12,4
US-2023-148747,0,0,1,2014-04-12,7
US-2023-125402,1,0,0,2014-04-12,3
US-2023-124163,0,0,1,2017-10-20,4
US-2023-122245,1,0,0,2017-10-20,2
US-2023-113978,1,0,0,2017-10-20,5
US-2023-101385,1,0,0,2016-10-25,5
US-2023-140417,0,0,1,2015-11-01,1
US-2023-123722,0,0,1,2017-11-03,3
US-2023-146794,0,0,1,2015-05-12,3
US-2023-143406,0,0,1,2015-05-12,6
US-2023-157945,1,0,0,2015-09-07,2
US-2023-169957,0,1,0,2015-07-25,2
US-2023-145898,1,0,0,2015-07-25,2
US-2023-149790,1,0,0,2015-07-25,5
US-2023-132017,0,0,1,2015-07-25,2
US-2023-157714,0,0,1,2015-11-16,9
US-2023-165820,0,0,1,2015-11-16,6
US-2023-109260,0,1,0,2015-11-16,3
CA-2023-192314,0,0,1,2015-11-16,4
US-2023-110170,0,0,1,2015-11-16,3
US-2023-123176,1,0,0,2015-09-01,5
US-2023-163202,0,0,1,2015-09-01,1
US-2023-140249,1,0,0,2015-09-01,2
US-2023-134656,0,0,1,2015-09-01,6
US-2023-161781,0,1,0,2016-05-05,5
US-2023-108616,1,0,0,2016-05-05,3
US-2023-106621,0,0,1,2016-12-31,3
US-2023-138037,1,0,0,2017-09-18,2
US-2023-134362,0,0,1,2017-09-18,2
US-2023-101497,1,0,0,2014-09-25,8
US-2023-125794,1,0,0,2014-09-25,2
US-2023-108056,0,0,1,2014-09-25,2
US-2023-106243,1,0,0,2014-09-25,2
US-2023-108644,1,0,0,2016-04-23,6
US-2023-157686,1,0,0,2016-04-23,5
US-2023-155992,1,0,0,2016-04-23,2
US-2023-139157,1,0,0,2014-11-01,5
US-2023-116918,1,0,0,2014-11-01,3
US-2023-111794,1,0,0,2017-01-26,7
US-2023-134376,0,0,1,2017-01-26,2
US-2023-118689,0,0,1,2017-11-11,1
US-2023-118969,1,0,0,2017-11-11,3
US-2023-144939,1,0,0,2017-11-11,5
US-2023-101672,0,1,0,2016-06-09,2
US-2023-103919,0,0,1,2015-09-03,1
US-2023-140634,1,0,0,2014-03-14,4
US-2023-145709,0,0,1,2017-08-31,7
US-2023-131296,1,0,0,2017-03-23,2
US-2023-140158,0,1,0,2017-05-18,3
US-2023-121601,1,0,0,2016-12-27,8
US-2023-157490,0,1,0,2017-11-17,3
US-2023-115952,1,0,0,2017-09-10,3
US-2023-162614,1,0,0,2017-04-08,6
US-2023-139808,1,0,0,2017-04-08,3
US-2023-163216,0,1,0,2016-11-28,6
US-2023-155033,1,0,0,2016-06-02,1
US-2023-127649,0,0,1,2017-12-17,4
US-2023-126844,0,0,1,2016-03-19,1
US-2023-149685,0,1,0,2016-03-19,4
US-2023-162026,1,0,0,2017-08-20,3
US-2023-135636,1,0,0,2017-07-25,7
US-2023-114748,0,1,0,2016-08-26,4
US-2023-128909,0,0,1,2016-08-15,2
US-2023-116974,0,0,1,2017-05-19,4
US-2023-157707,0,0,1,2017-05-19,3
US-2023-126627,1,0,0,2017-05-19,9
US-2023-150357,0,0,1,2017-05-19,7
CA-2023-126627,1,0,0,2017-08-12,4
US-2023-113390,1,0,0,2017-08-13,3
US-2023-100839,0,0,1,2017-08-13,7
US-2023-145583,1,0,0,2017-08-13,3
US-2023-154018,1,0,0,2017-08-13,4
US-2023-101161,0,0,1,2016-11-10,5
US-2023-156503,1,0,0,2016-11-10,3
US-2023-113607,0,0,1,2017-06-12,2
US-2023-108098,0,0,1,2014-03-22,3
US-2023-125220,1,0,0,2014-03-22,3
US-2023-142097,0,0,1,2017-06-15,1
US-2023-124352,0,1,0,2017-11-16,8
US-2023-125738,0,1,0,2017-12-29,3
US-2023-132066,0,0,1,2016-01-21,2
US-2023-152688,1,0,0,2016-01-21,7
US-2023-163972,0,1,0,2016-01-15,2
US-2023-147256,0,1,0,2016-01-15,2
US-2023-141586,0,1,0,2016-01-15,3
US-2023-159856,1,0,0,2016-09-19,6
CA-2023-174514,0,1,0,2016-09-19,3
US-2023-139549,0,0,1,2014-02-21,5
US-2023-133697,1,0,0,2016-11-11,4
US-2023-105753,0,1,0,2016-01-30,2
US-2023-106341,1,0,0,2016-10-18,5
US-2023-168921,0,0,1,2017-12-18,3
US-2023-160220,1,0,0,2017-12-18,2
US-2023-155516,0,0,1,2017-12-18,5
US-2023-161746,1,0,0,2017-11-02,5
US-2023-136322,0,1,0,2014-04-29,2
US-2023-125080,0,0,1,2014-04-29,3
US-2023-138478,0,1,0,2017-10-23,2
US-2023-151169,0,0,1,2017-10-23,5
US-2023-112340,1,0,0,2017-10-23,11
US-2023-144729,1,0,0,2017-10-23,3
US-2023-169334,1,0,0,2014-03-30,5
US-2023-166373,1,0,0,2016-01-04,4
US-2023-111493,1,0,0,2015-04-26,2
US-2023-133669,1,0,0,2015-09-12,2
US-2023-165148,0,1,0,2015-09-12,4
US-2023-169887,1,0,0,2017-09-11,7
US-2023-116400,1,0,0,2016-06-12,5
US-2023-165484,0,0,1,2016-06-27,7
US-2023-151323,0,1,0,2016-06-27,3
US-2023-132661,0,1,0,2014-09-26,2
US-2023-158925,0,0,1,2017-11-03,2
US-2023-118311,0,1,0,2017-11-03,5
US-2023-166275,1,0,0,2017-11-03,3
US-2023-121748,0,0,1,2017-02-19,3
US-2023-121020,0,1,0,2015-11-05,4
US-2023-153318,0,0,1,2014-06-16,5
US-2023-116596,1,0,0,2014-06-16,4
US-2023-120873,1,0,0,2014-06-16,3
US-2023-152632,1,0,0,2015-10-12,3
US-2023-156811,0,0,1,2015-10-12,2
US-2023-117387,0,1,0,2015-10-12,4
US-2023-144344,1,0,0,2017-08-27,1
US-2023-142545,0,0,1,2016-11-23,5
US-2023-120369,0,0,1,2016-11-23,2
US-2023-125815,1,0,0,2016-11-23,7
US-2023-140641,1,0,0,2017-01-30,2
US-2023-134775,0,0,1,2015-11-30,3
US-2023-144393,0,0,1,2014-06-28,1
US-2023-130162,1,0,0,2014-09-02,1
US-2023-146682,1,0,0,2014-09-02,1
US-2023-112389,0,0,1,2017-07-10,3
US-2023-131912,1,0,0,2017-06-04,3
US-2023-167290,1,0,0,2017-10-19,4
US-2023-153836,0,0,1,2017-11-18,4
US-2023-105291,1,0,0,2015-08-08,2
US-2023-119165,1,0,0,2015-08-08,2
US-2023-146913,0,0,1,2015-08-08,1
US-2023-140130,0,0,1,2016-12-06,1
US-2023-142251,1,0,0,2016-12-06,3
US-2023-144218,0,0,1,2016-12-06,1
US-2023-159212,0,1,0,2016-12-06,7
US-2023-100671,0,0,1,2016-12-06,7
US-2023-129196,1,0,0,2016-12-06,5
US-2023-114972,1,0,0,2016-12-06,3
US-2023-134180,0,1,0,2017-03-25,1
US-2023-168893,1,0,0,2017-03-25,7
US-2023-109365,1,0,0,2017-03-25,3
US-2023-128867,1,0,0,2017-11-19,9
US-2023-127250,1,0,0,2017-11-19,1
US-2023-159023,1,0,0,2016-11-04,7
US-2023-160136,0,0,1,2017-12-14,3
US-2023-163328,0,0,1,2017-12-14,14
US-2023-111563,1,0,0,2017-12-14,5
US-2023-165827,0,0,1,2017-11-12,4
US-2023-163755,0,0,1,2017-11-12,5
US-2023-166443,1,0,0,2017-11-12,2
US-2023-162236,0,0,1,2017-11-12,2
US-2023-146766,1,0,0,2017-11-12,2
US-2023-119018,0,1,0,2017-11-12,2
US-2023-143308,1,0,0,2016-08-18,1
US-2023-158260,1,0,0,2017-06-27,3
US-2023-131611,1,0,0,2017-05-04,1
US-2023-144092,1,0,0,2015-12-24,4
US-2023-157280,1,0,0,2015-12-24,4
US-2023-165078,0,1,0,2017-04-26,3
US-2023-148908,1,0,0,2017-04-26,8
US-2023-140207,0,1,0,2017-12-16,2
US-2023-143441,1,0,0,2017-12-16,2
US-2023-125094,1,0,0,2017-12-16,5
US-2023-106677,0,0,1,2017-12-16,2
US-2023-153815,0,0,1,2014-12-27,6
US-2023-125969,0,1,0,2014-12-27,4
US-2023-109925,1,0,0,2017-11-06,3
US-2023-152247,0,1,0,2017-11-06,6
US-2023-116337,1,0,0,2017-11-06,8
US-2023-147585,0,0,1,2017-11-06,2
US-2023-161669,0,0,1,2017-11-06,4
US-2023-116379,1,0,0,2017-12-16,5
US-2023-113817,1,0,0,2015-05-07,2
US-2023-132997,1,0,0,2015-05-07,4
US-2023-139388,1,0,0,2017-12-04,7
US-2023-164896,0,1,0,2017-10-03,2
US-2023-144554,0,0,1,2014-01-13,6
US-2023-168830,0,0,1,2015-06-12,4
US-2023-152156,1,0,0,2015-06-12,2
US-2023-138233,1,0,0,2014-07-12,4
US-2023-140935,1,0,0,2014-07-12,4
US-2023-145177,0,1,0,2014-12-06,3
US-2023-158694,1,0,0,2014-12-06,1
US-2023-119935,0,0,1,2016-05-25,4
US-2023-162348,0,1,0,2016-05-25,2
US-2023-137736,1,0,0,2016-05-25,9
US-2023-125164,0,0,1,2016-02-21,1
US-2023-127761,1,0,0,2016-02-21,4
US-2023-105494,0,0,1,2016-02-21,5
US-2023-163384,0,1,0,2016-02-21,7
US-2023-136581,1,0,0,2016-10-02,3
US-2023-152940,1,0,0,2017-03-11,4
US-2023-115588,1,0,0,2016-09-09,4
US-2023-144547,1,0,0,2014-07-14,5
US-2023-145548,0,0,1,2014-06-21,4
US-2023-124506,0,0,1,2014-06-21,1
US-2023-116722,1,0,0,2014-06-21,4
US-2023-130799,1,0,0,2014-06-21,3
US-2023-164196,0,0,1,2014-06-21,2
US-2023-131968,0,1,0,2014-06-21,2
US-2023-103128,1,0,0,2015-07-05,5
US-2023-124667,1,0,0,2017-12-16,4
US-2023-139878,1,0,0,2016-09-08,1
US-2023-124590,1,0,0,2014-05-17,3
US-2023-149349,0,0,1,2017-10-13,5
US-2023-164399,0,1,0,2014-10-24,3
US-2023-152170,0,0,1,2016-12-05,3
US-2023-134348,1,0,0,2016-07-25,5
US-2023-128972,0,0,1,2017-04-17,5
US-2023-149461,0,1,0,2017-04-17,5
US-2023-147683,0,1,0,2017-04-17,2
US-2023-155488,0,1,0,2017-04-17,6
US-2023-101336,0,0,1,2017-04-17,4
US-2023-162103,0,1,0,2015-09-17,2
US-2023-113677,0,1,0,2016-08-23,8
US-2023-118570,0,1,0,2016-08-23,3
US-2023-121958,1,0,0,2016-08-23,7
US-2023-121370,1,0,0,2015-11-08,3
US-2023-118759,1,0,0,2015-11-08,3
US-2023-117541,1,0,0,2015-11-08,3
US-2023-166618,1,0,0,2015-11-08,5
US-2023-112970,1,0,0,2017-11-17,2
US-2023-134691,1,0,0,2015-11-08,11
US-2023-131065,1,0,0,2015-11-08,3
US-2023-149482,1,0,0,2017-04-22,3
US-2023-144351,1,0,0,2014-08-24,2
US-2023-130820,0,0,1,2017-12-17,5
US-2023-146633,1,0,0,2016-03-24,4
US-2023-105963,0,0,1,2015-09-21,4
US-2023-148740,0,0,1,2015-09-21,1
US-2023-124527,1,0,0,2016-11-21,4
US-2023-154508,1,0,0,2017-09-16,4
US-2023-150658,1,0,0,2015-06-11,6
US-2023-134110,1,0,0,2015-06-11,7
US-2023-118500,0,1,0,2015-06-11,2
US-2023-115378,1,0,0,2015-06-11,5
US-2023-119963,0,1,0,2015-06-11,2
US-2023-166226,0,1,0,2017-10-03,3
US-2023-158575,0,0,1,2016-05-05,5
US-2023-108630,1,0,0,2017-09-11,2
US-2023-136812,0,1,0,2017-09-11,2
US-2023-103464,1,0,0,2017-09-11,8
US-2023-138408,0,0,1,2015-04-30,5
US-2023-110156,1,0,0,2017-11-06,5
US-2023-126858,0,0,1,2017-11-06,1
US-2023-130778,1,0,0,2014-09-30,7
US-2023-111143,0,0,1,2017-04-02,2
US-2023-157364,1,0,0,2017-04-02,4
US-2023-113138,0,1,0,2017-10-06,2
US-2023-164511,1,0,0,2017-10-06,4
US-2023-113845,0,0,1,2017-10-06,2
US-2023-110772,0,1,0,2016-04-09,2
US-2023-127971,0,0,1,2016-04-09,2
US-2023-145492,0,0,1,2015-08-28,5
US-2023-100041,0,0,1,2017-10-19,2
US-2023-109820,1,0,0,2017-10-19,10
US-2023-121356,1,0,0,2017-10-19,2
US-2023-114104,1,0,0,2017-10-19,2
US-2023-142615,0,0,1,2016-11-07,3
US-2023-107790,1,0,0,2017-03-03,8
US-2023-113425,0,1,0,2015-11-27,3
US-2023-140018,1,0,0,2015-11-27,3
US-2023-114293,1,0,0,2017-03-13,8
US-2023-114895,1,0,0,2017-03-13,8
US-2023-146157,1,0,0,2017-03-13,5
US-2023-114482,0,0,1,2017-03-13,7
US-2023-152646,0,0,1,2017-03-13,6
US-2023-154711,0,0,1,2017-11-30,4
US-2023-132577,1,0,0,2014-11-17,7
US-2023-164945,0,1,0,2014-11-17,3
US-2023-131576,1,0,0,2014-11-17,5
US-2023-160129,0,0,1,2016-01-03,2
US-2023-123533,0,1,0,2015-10-03,2
US-2023-163881,0,0,1,2014-07-20,3
US-2023-100468,0,1,0,2014-07-20,5
US-2023-123806,0,0,1,2014-07-20,2
US-2023-113726,0,1,0,2014-05-21,8
US-2023-128531,1,0,0,2017-09-04,2
US-2023-124485,1,0,0,2017-09-04,3
US-2023-163573,1,0,0,2017-05-27,2
US-2023-125661,0,1,0,2017-05-27,3
US-2023-105284,0,1,0,2014-01-28,1
US-2023-100083,1,0,0,2017-02-09,4
US-2023-165561,0,1,0,2017-02-09,2
US-2023-132731,1,0,0,2017-02-09,2
US-2023-113341,1,0,0,2017-02-09,2
US-2023-169838,0,0,1,2017-03-31,5
US-2023-108196,1,0,0,2017-03-31,7
US-2023-165470,0,1,0,2016-03-03,7
US-2023-160535,0,0,1,2016-03-03,5
US-2023-132549,1,0,0,2016-03-03,3
US-2023-119298,1,0,0,2015-08-23,4
US-2023-107104,1,0,0,2015-08-23,2
US-2023-130288,0,0,1,2015-08-23,8
US-2023-106915,1,0,0,2015-08-23,2
US-2023-158309,0,1,0,2017-04-27,4
US-2023-133711,0,0,1,2017-04-27,4
US-2023-129693,0,0,1,2017-04-14,3
US-2023-158288,1,0,0,2017-04-14,3
US-2023-145135,0,1,0,2017-12-22,6
US-2023-126893,1,0,0,2017-12-22,1
US-2023-159639,0,0,1,2016-12-08,7
US-2023-104276,1,0,0,2017-03-23,6
US-2023-162313,0,0,1,2016-07-25,4
US-2023-117583,1,0,0,2017-07-10,6
US-2023-144911,0,0,1,2016-07-17,3
US-2023-114230,1,0,0,2016-07-17,3
US-2023-129686,0,0,1,2016-07-17,1
US-2023-152121,1,0,0,2016-07-17,8
US-2023-127243,0,0,1,2016-07-17,1
US-2023-163167,0,0,1,2016-08-23,3
US-2023-105018,1,0,0,2016-08-23,5
US-2023-123617,0,0,1,2016-08-23,6
US-2023-160241,0,1,0,2016-08-23,6
US-2023-131674,0,0,1,2016-08-23,5
US-2023-156748,1,0,0,2016-08-23,4
US-2023-134761,1,0,0,2015-06-11,5
US-2023-113621,1,0,0,2015-06-11,2
US-2023-130393,1,0,0,2015-06-11,3
US-2023-157336,1,0,0,2015-06-11,2
US-2023-155768,0,1,0,2015-06-11,5
US-2023-136434,1,0,0,2015-06-11,2
US-2023-142594,1,0,0,2015-06-11,2
US-2023-150035,1,0,0,2015-06-11,4
US-2023-143805,0,0,1,2017-09-08,2
US-2023-136483,1,0,0,2017-10-02,4
US-2023-104689,0,0,1,2014-12-16,2
US-2023-129903,1,0,0,2014-12-16,2
US-2023-127698,1,0,0,2014-12-16,5
US-2023-164770,0,0,1,2014-12-16,4
US-2023-113985,0,0,1,2014-08-24,2
US-2023-163804,0,1,0,2014-08-24,3
US-2023-105354,0,0,1,2017-11-12,5
US-2023-155103,1,0,0,2017-11-12,3
US-2023-108455,1,0,0,2017-11-12,1
US-2023-143154,0,0,1,2017-11-12,2
CA-2023-133541,0,1,0,2017-11-12,2
CA-2023-124574,0,0,1,2017-11-12,3
CA-2023-111254,0,0,1,2015-04-25,3
US-2023-149762,1,0,0,2014-12-12,2
US-2023-150861,1,0,0,2017-09-25,5
US-2023-122063,1,0,0,2017-09-25,6
US-2023-153598,1,0,0,2016-09-05,7
US-2023-161683,1,0,0,2017-02-11,4
US-2023-161025,1,0,0,2017-02-11,3
US-2023-126004,1,0,0,2014-06-30,5
US-2023-105277,1,0,0,2016-06-07,5
US-2023-112060,1,0,0,2014-12-20,3
US-2023-139885,0,0,1,2015-12-15,6
CA-2023-119508,1,0,0,2015-12-15,2
US-2023-143749,0,0,1,2015-12-15,2
US-2023-114489,0,0,1,2015-12-15,7
US-2023-146374,0,0,1,2017-07-20,2
US-2023-124772,1,0,0,2014-08-03,3
US-2023-140564,0,1,0,2015-08-24,2
US-2023-163636,0,1,0,2015-08-24,2
US-2023-161389,1,0,0,2016-03-26,5
US-2023-145009,0,0,1,2016-03-26,3
US-2023-109722,1,0,0,2014-09-12,5
US-2023-108434,1,0,0,2014-09-21,2
US-2023-103674,0,1,0,2014-09-21,5
US-2023-169040,1,0,0,2014-09-21,3
US-2023-162390,0,0,1,2014-09-21,9
US-2023-114776,0,0,1,2014-09-21,2
US-2023-160108,1,0,0,2014-09-21,3
US-2023-117590,0,0,1,2016-10-29,5
US-2023-131289,0,0,1,2016-05-28,8
US-2023-124562,0,1,0,2016-05-28,13
US-2023-158302,0,1,0,2017-12-21,6
US-2023-115224,1,0,0,2016-03-21,2
US-2023-113733,1,0,0,2016-03-21,5
US-2023-134425,0,0,1,2016-03-21,3
US-2023-161844,0,0,1,2017-11-11,7
US-2023-102092,1,0,0,2017-09-23,2
US-2023-137330,0,0,1,2017-09-23,2
US-2023-133340,1,0,0,2017-09-10,2
US-2023-131114,0,0,1,2017-12-05,3
US-2023-128923,0,0,1,2017-12-05,2
US-2023-149503,0,0,1,2017-12-05,5
US-2023-141082,1,0,0,2017-11-09,2
US-2023-159989,1,0,0,2017-11-09,3
CA-2023-141082,1,0,0,2017-11-09,9
US-2023-154739,1,0,0,2017-11-09,3
US-2023-143448,1,0,0,2014-11-07,3
US-2023-128412,1,0,0,2014-11-07,3
US-2023-144309,1,0,0,2017-03-12,7
US-2023-146941,1,0,0,2017-10-20,1
US-2023-147123,0,1,0,2017-10-20,4
US-2023-127194,0,0,1,2015-12-27,3
US-2023-100587,0,1,0,2017-10-02,1
CA-2023-124626,0,0,1,2017-06-04,7
US-2023-162187,0,0,1,2014-09-01,3
US-2023-165330,1,0,0,2014-09-01,6
US-2023-143609,0,1,0,2016-08-08,3
US-2023-160745,0,0,1,2017-07-22,3
US-2023-151260,0,0,1,2015-07-10,3
US-2023-132857,1,0,0,2014-12-01,4
US-2023-105816,0,0,1,2017-12-18,7
US-2023-148803,1,0,0,2014-05-18,3
US-2023-135720,1,0,0,2014-05-18,4
US-2023-139395,0,1,0,2014-11-10,8
US-2023-136686,1,0,0,2014-11-10,1
US-2023-169824,0,0,1,2014-11-10,2
US-2023-108777,0,0,1,2014-11-10,8
US-2023-169369,1,0,0,2014-11-10,5
CA-2023-155586,1,0,0,2014-11-10,8
US-2023-142958,0,0,1,2016-01-09,5
US-2023-102792,1,0,0,2016-01-09,9
US-2023-100153,0,0,1,2017-09-22,3
US-2023-146325,0,0,1,2017-09-22,7
US-2023-146143,1,0,0,2014-12-23,11
US-2023-129126,1,0,0,2016-05-26,1
US-2023-116442,1,0,0,2016-05-26,2
US-2023-142335,0,0,1,2017-07-08,6
US-2023-127334,0,1,0,2014-05-13,3
US-2023-113600,1,0,0,2017-11-10,3
US-2023-100307,0,1,0,2017-11-10,2
CA-2023-135480,1,0,0,2015-10-02,5
US-2023-118332,1,0,0,2015-10-02,4
US-2023-130442,1,0,0,2015-10-02,1
US-2023-100419,1,0,0,2014-10-02,2
US-2023-104794,0,0,1,2014-10-02,2
US-2023-155446,0,1,0,2014-10-02,2
US-2023-155530,1,0,0,2014-10-02,6
US-2023-117121,1,0,0,2014-10-02,2
US-2023-131639,0,0,1,2014-10-02,3
US-2023-147109,0,0,1,2014-10-02,1
US-2023-155383,0,1,0,2014-08-11,1
US-2023-138597,0,1,0,2017-09-01,5
US-2023-147067,0,0,1,2017-04-16,3
US-2023-133795,1,0,0,2017-04-16,1
US-2023-145919,0,0,1,2017-04-16,2
US-2023-145261,0,1,0,2016-04-24,1
US-2023-112697,0,0,1,2016-01-15,1
US-2023-101546,0,0,1,2016-05-02,3
US-2023-150945,0,1,0,2016-05-02,3
US-2023-139934,0,0,1,2016-11-20,5
US-2023-118129,1,0,0,2016-11-20,7
US-2023-134936,0,0,1,2016-11-20,3
US-2023-141523,0,0,1,2016-02-01,5
US-2023-108364,0,0,1,2017-03-31,13
US-2023-151155,0,1,0,2017-12-01,5
US-2023-157840,1,0,0,2017-12-01,3
US-2023-168536,1,0,0,2017-12-10,3
US-2023-114860,1,0,0,2017-12-10,5
US-2023-167507,1,0,0,2017-12-10,3
US-2023-149916,0,1,0,2016-09-17,2
US-2023-103359,1,0,0,2016-09-17,2
US-2023-115574,0,0,1,2016-12-23,7
US-2023-132829,0,0,1,2017-04-17,3
US-2023-137043,1,0,0,2017-10-27,3
US-2023-135776,0,0,1,2017-10-27,2
US-2023-136049,1,0,0,2016-07-08,1
US-2023-157868,0,0,1,2016-07-08,3
US-2023-114867,0,1,0,2015-08-09,2
US-2023-157791,0,0,1,2016-12-09,3
US-2023-101651,1,0,0,2016-12-09,2
US-2023-157259,1,0,0,2016-11-13,2
US-2023-168620,0,1,0,2014-11-14,4
US-2023-123526,0,0,1,2014-11-17,2
US-2023-140438,0,0,1,2014-11-17,7
US-2023-105081,1,0,0,2014-11-17,3
US-2023-169670,1,0,0,2016-03-04,4
US-2023-110975,0,0,1,2014-10-11,2
US-2023-109827,0,0,1,2014-10-11,3
US-2023-101168,0,0,1,2014-05-22,2
US-2023-148684,1,0,0,2014-05-22,1
US-2023-111941,1,0,0,2014-07-15,3
US-2023-116729,0,0,1,2014-07-15,3
US-2023-129868,0,0,1,2015-12-27,8
US-2023-155166,0,0,1,2015-02-09,5
US-2023-151512,0,0,1,2017-05-08,6
US-2023-114538,1,0,0,2017-11-02,3
US-2023-123015,0,0,1,2017-11-02,6
US-2023-153129,1,0,0,2014-04-05,7
US-2023-147536,1,0,0,2014-04-05,1
CA-2023-158792,1,0,0,2014-04-05,2
US-2023-162852,0,0,1,2014-04-05,7
US-2023-102596,0,1,0,2014-04-05,5
US-2023-131058,0,1,0,2014-09-17,2
US-2023-111605,1,0,0,2014-09-17,1
US-2023-162726,1,0,0,2014-09-30,3
US-2023-138667,1,0,0,2014-09-12,7
US-2023-156300,1,0,0,2017-02-20,2
US-2023-122017,1,0,0,2017-02-20,3
US-2023-163258,1,0,0,2015-12-13,3
US-2023-139689,0,0,1,2015-12-13,5
US-2023-157742,1,0,0,2015-12-13,5
US-2023-135209,0,1,0,2015-12-13,1
US-2023-124051,1,0,0,2016-10-30,2
US-2023-112578,1,0,0,2014-12-26,3
US-2023-105746,1,0,0,2014-12-26,2
US-2023-163951,0,0,1,2014-08-15,8
US-2023-111528,0,1,0,2017-10-01,11
US-2023-117226,0,0,1,2015-05-23,7
US-2023-117660,1,0,0,2015-05-23,4
US-2023-160486,1,0,0,2017-11-16,3
US-2023-165953,1,0,0,2014-11-18,1
US-2023-160395,0,0,1,2014-11-18,1
US-2023-156139,1,0,0,2014-11-18,6
US-2023-105830,1,0,0,2014-11-18,3
US-2023-100202,1,0,0,2014-11-18,3
US-2024-151750,1,0,0,2014-12-30,3
US-2024-144463,1,0,0,2014-12-30,2
US-2024-107503,1,0,0,2014-12-30,3
US-2024-154466,0,1,0,2014-12-30,3
US-2024-147207,1,0,0,2014-12-30,2
US-2024-113481,0,0,1,2015-11-05,6
US-2024-118668,0,0,1,2016-09-17,5
US-2024-111738,1,0,0,2016-03-20,7
US-2024-114034,1,0,0,2014-09-27,5
US-2024-150931,0,1,0,2014-09-27,2
US-2024-168690,1,0,0,2017-12-24,2
US-2024-123862,1,0,0,2017-12-24,3
US-2024-159366,0,0,1,2017-11-10,5
US-2024-115154,0,0,1,2015-09-11,9
US-2024-154760,1,0,0,2015-09-11,3
US-2024-158512,0,1,0,2014-12-20,7
US-2024-148551,0,0,1,2014-12-20,3
US-2024-108000,0,0,1,2014-12-20,5
US-2024-167402,0,0,1,2015-07-23,3
US-2024-113278,0,1,0,2015-07-23,3
US-2024-127306,1,0,0,2014-11-11,5
US-2024-138779,1,0,0,2014-11-11,1
US-2024-149076,1,0,0,2014-11-11,3
US-2024-106131,0,0,1,2014-11-11,5
US-2024-167752,1,0,0,2014-11-11,8
US-2024-160934,0,1,0,2014-11-11,2
US-2024-104661,1,0,0,2014-11-11,3
US-2024-152961,1,0,0,2017-12-14,3
US-2024-138289,1,0,0,2017-12-14,3
US-2024-125913,0,0,1,2017-12-14,1
